trade_date,open,high,low,close,volume,dividend,in_sp500
2017-09-01,58.032980428598016,58.032980428598016,58.032980428598016,58.032980428598016,6460197.04,0.0,1
2017-09-05,56.79687794546888,56.79687794546888,56.79687794546888,56.79687794546888,11265999.68,0.0,1
2017-09-06,55.16680754843392,55.16680754843392,55.16680754843392,55.16680754843392,11173586.040000001,0.0,1
2017-09-07,54.157254970297586,54.157254970297586,54.157254970297586,54.157254970297586,7339899.149999999,0.0,1
2017-09-08,53.025368341418364,53.025368341418364,53.025368341418364,53.025368341418364,7856999.029999999,0.0,1
2017-09-11,53.57152963533497,53.57152963533497,53.57152963533497,53.57152963533497,10410329.700000001,0.0,1
2017-09-12,54.52510286284393,54.52510286284393,54.52510286284393,54.52510286284393,15655191.4,0.0,1
2017-09-13,56.07906829443498,56.07906829443498,56.07906829443498,56.07906829443498,9315820.85,0.0,1
2017-09-14,55.18180320172402,55.18180320172402,55.18180320172402,55.18180320172402,11896895.77,0.0,1
2017-09-15,55.13765775916264,55.13765775916264,55.13765775916264,55.13765775916264,30115397.64,0.0,1
2017-09-18,53.94117058578881,53.94117058578881,53.94117058578881,53.94117058578881,6762085.52,0.0,1
2017-09-19,55.3490351380779,55.3490351380779,55.3490351380779,55.3490351380779,7988803.199999999,0.0,1
2017-09-20,54.87303343589043,54.87303343589043,54.87303343589043,54.87303343589043,7834296.8,0.0,1
2017-09-21,53.96214108085465,53.96214108085465,53.96214108085465,53.96214108085465,3916250.8,0.0,1
2017-09-22,52.66165348080605,52.66165348080605,52.66165348080605,52.66165348080605,3466937.5,0.0,1
2017-09-25,51.16606252195116,51.16606252195116,51.16606252195116,51.16606252195116,6226620.12,0.0,1
2017-09-26,50.85394954056726,50.85394954056726,50.85394954056726,50.85394954056726,5086923.47,0.0,1
2017-09-27,50.36066623002375,50.36066623002375,50.36066623002375,50.36066623002375,7466662.260000001,0.0,1
2017-09-28,49.328272572308265,49.328272572308265,49.328272572308265,49.328272572308265,8674246.9,0.0,1
2017-09-29,48.9977731460738,48.9977731460738,48.9977731460738,48.9977731460738,4654724.13,0.0,1
2017-10-02,49.85523417613009,49.85523417613009,49.85523417613009,49.85523417613009,5440166.100000001,0.0,1
2017-10-03,49.04259385905917,49.04259385905917,49.04259385905917,49.04259385905917,6796348.0,0.0,1
2017-10-04,48.96902996827058,48.96902996827058,48.96902996827058,48.96902996827058,5279514.24,0.0,1
2017-10-05,48.84171049035308,48.84171049035308,48.84171049035308,48.84171049035308,5262325.4399999995,0.0,1
2017-10-06,47.99186472782094,47.99186472782094,47.99186472782094,47.99186472782094,4119911.07,0.0,1
2017-10-09,47.180802213920764,47.180802213920764,47.180802213920764,47.180802213920764,6281929.08,0.0,1
2017-10-10,48.298987226390686,48.298987226390686,48.298987226390686,48.298987226390686,5312668.9,0.0,1
2017-10-11,48.92204416161112,48.92204416161112,48.92204416161112,48.92204416161112,4276536.6,0.0,1
2017-10-12,49.7537189123585,49.7537189123585,49.7537189123585,49.7537189123585,5045060.149999999,0.0,1
2017-10-13,49.39051676429828,49.39051676429828,49.39051676429828,49.39051676429828,5187578.16,0.0,1
2017-10-16,48.29404729213086,48.29404729213086,48.29404729213086,48.29404729213086,4380344.75,0.0,1
2017-10-17,49.269587047431905,49.269587047431905,49.269587047431905,49.269587047431905,5606700.0,0.0,1
2017-10-18,48.791672053071814,48.791672053071814,48.791672053071814,48.791672053071814,5183366.380000001,0.0,1
2017-10-19,48.1037094771235,48.1037094771235,48.1037094771235,48.1037094771235,6607048.800000001,0.0,1
2017-10-20,47.76217313983592,47.76217313983592,47.76217313983592,47.76217313983592,6341865.32,0.0,1
