trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,93.44551885423014,93.44551885423014,93.44551885423014,93.44551885423014,413107.2,0.0,0
1996-01-03,92.14662614215634,92.14662614215634,92.14662614215634,92.14662614215634,283995.2,0.0,0
1996-01-04,92.12819681692791,92.12819681692791,92.12819681692791,92.12819681692791,1549296.0,0.0,0
1996-01-05,89.78814061777794,89.78814061777794,89.78814061777794,89.78814061777794,259248.00000000003,0.0,0
1996-01-08,90.70397965207927,90.70397965207927,90.70397965207927,90.70397965207927,77440.0,0.0,0
1996-01-09,88.28218339536876,88.28218339536876,88.28218339536876,88.28218339536876,537152.0,0.0,0
1996-01-10,87.30225115968017,87.30225115968017,87.30225115968017,87.30225115968017,335462.4,0.0,0
1996-01-11,85.66096883787817,85.66096883787817,85.66096883787817,85.66096883787817,207797.75999999998,0.0,0
1996-01-12,83.70789874837455,83.70789874837455,83.70789874837455,83.70789874837455,134114.24,0.0,0
1996-01-15,86.10194465257806,86.10194465257806,86.10194465257806,86.10194465257806,963840.0,0.0,0
1996-01-16,85.68865531824568,85.68865531824568,85.68865531824568,85.68865531824568,520502.4,0.0,0
1996-01-17,84.03486427060353,84.03486427060353,84.03486427060353,84.03486427060353,1733347.2,0.0,0
1996-01-18,82.83316571153391,82.83316571153391,82.83316571153391,82.83316571153391,743920.0,0.0,0
1996-01-19,80.40615395618596,80.40615395618596,80.40615395618596,80.40615395618596,9656.0,0.0,0
1996-01-22,80.71169734121946,80.71169734121946,80.71169734121946,80.71169734121946,195820.8,0.0,0
1996-01-23,79.87229568887078,79.87229568887078,79.87229568887078,79.87229568887078,658784.0,0.0,0
1996-01-24,77.96334782190677,77.96334782190677,77.96334782190677,77.96334782190677,510009.6,0.0,0
1996-01-25,75.66342906116051,75.66342906116051,75.66342906116051,75.66342906116051,507584.0,0.0,0
1996-01-26,77.89550021846476,77.89550021846476,77.89550021846476,77.89550021846476,673358.3999999999,0.0,0
1996-01-29,80.18562792488763,80.18562792488763,80.18562792488763,80.18562792488763,1456414.4000000001,0.0,0
1996-01-30,79.85686685039559,79.85686685039559,79.85686685039559,79.85686685039559,1079587.2,0.0,0
1996-01-31,78.11598715305696,78.11598715305696,78.11598715305696,78.11598715305696,491008.00000000006,0.0,0
1996-02-01,79.95952444986911,79.95952444986911,79.95952444986911,79.95952444986911,392318.4,0.0,0
1996-02-02,80.2153949281087,80.2153949281087,80.2153949281087,80.2153949281087,196736.0,0.0,0
1996-02-05,78.41054854222625,78.41054854222625,78.41054854222625,78.41054854222625,157504.0,0.0,0
1996-02-06,76.47380799323327,76.47380799323327,76.47380799323327,76.47380799323327,249043.19999999998,0.0,0
1996-02-07,77.91916296430537,77.91916296430537,77.91916296430537,77.91916296430537,620080.0,0.0,0
1996-02-08,78.52693243542696,78.52693243542696,78.52693243542696,78.52693243542696,93176.0,0.0,0
1996-02-09,77.45896615430516,77.45896615430516,77.45896615430516,77.45896615430516,2243404.8,0.0,0
1996-02-12,77.48220384415144,77.48220384415144,77.48220384415144,77.48220384415144,7541239.999999999,0.0,0
1996-02-13,77.68365757414622,77.68365757414622,77.68365757414622,77.68365757414622,709286.3999999999,0.0,0
1996-02-14,79.88210508349457,79.88210508349457,79.88210508349457,79.88210508349457,1890000.0,0.0,0
1996-02-15,81.583593921773,81.583593921773,81.583593921773,81.583593921773,451584.00000000006,0.0,0
1996-02-16,80.0008721996906,80.0008721996906,80.0008721996906,80.0008721996906,1061984.0,0.0,0
1996-02-20,81.97689374302296,81.97689374302296,81.97689374302296,81.97689374302296,1865281.6,0.0,0
1996-02-21,83.41968707290016,83.41968707290016,83.41968707290016,83.41968707290016,407808.0,0.0,0
1996-02-22,81.9681845178317,81.9681845178317,81.9681845178317,81.9681845178317,86016.0,0.0,0
1996-02-23,82.84524409217249,82.84524409217249,82.84524409217249,82.84524409217249,206774.4,0.0,0
1996-02-26,83.35060008113474,83.35060008113474,83.35060008113474,83.35060008113474,296480.0,0.0,0
1996-02-27,85.3676846030982,85.3676846030982,85.3676846030982,85.3676846030982,1289468.8,0.0,0
1996-02-28,85.16280216005076,85.16280216005076,85.16280216005076,85.16280216005076,2510520.96,0.0,0
1996-02-29,82.94856930388944,82.94856930388944,82.94856930388944,82.94856930388944,950227.2,0.0,0
1996-03-01,82.23521160787598,82.23521160787598,82.23521160787598,82.23521160787598,348441.60000000003,0.0,0
1996-03-04,81.93094132492683,81.93094132492683,81.93094132492683,81.93094132492683,2490275.2,0.0,0
1996-03-05,82.2914374667565,82.2914374667565,82.2914374667565,82.2914374667565,612704.0,0.0,0
1996-03-06,80.09425608639411,80.09425608639411,80.09425608639411,80.09425608639411,425232.0,0.0,0
1996-03-07,80.318520003436,80.318520003436,80.318520003436,80.318520003436,92288.0,0.0,0
1996-03-08,82.24616448351847,82.24616448351847,82.24616448351847,82.24616448351847,1284324.16,0.0,0
1996-03-11,83.57855234815146,83.57855234815146,83.57855234815146,83.57855234815146,510720.0,0.0,0
1996-03-12,85.19161840847079,85.19161840847079,85.19161840847079,85.19161840847079,81600.0,0.0,0
1996-03-13,83.33444112716612,83.33444112716612,83.33444112716612,83.33444112716612,861478.4,0.0,0
1996-03-14,81.64275197228464,81.64275197228464,81.64275197228464,81.64275197228464,1185052.8,0.0,0
1996-03-15,83.2347856357442,83.2347856357442,83.2347856357442,83.2347856357442,1291385.6,0.0,0
1996-03-18,82.14440994391596,82.14440994391596,82.14440994391596,82.14440994391596,330240.0,0.0,0
