trade_date,open,high,low,close,volume,dividend,in_sp500
2009-11-13,37.918176746790046,37.918176746790046,37.918176746790046,37.918176746790046,22299917.26,0.0,0
2009-11-16,36.814757803458455,36.814757803458455,36.814757803458455,36.814757803458455,2267200.0,0.0,0
2009-11-17,37.10559439010578,37.10559439010578,37.10559439010578,37.10559439010578,1142086.88,0.0,0
2009-11-18,37.16496334112995,37.16496334112995,37.16496334112995,37.16496334112995,863202.0,0.0,0
2009-11-19,36.291586702613394,36.291586702613394,36.291586702613394,36.291586702613394,1062535.6400000001,0.0,0
2009-11-20,36.87588124852547,36.87588124852547,36.87588124852547,36.87588124852547,1275462.0,0.0,0
2009-11-23,36.134676035430104,36.134676035430104,36.134676035430104,36.134676035430104,704045.0,0.0,0
2009-11-24,35.357780500668355,35.357780500668355,35.357780500668355,35.357780500668355,544466.0,0.0,0
2009-11-25,35.66892896907423,35.66892896907423,35.66892896907423,35.66892896907423,431494.0,0.0,0
2009-11-27,35.404978894703085,35.404978894703085,35.404978894703085,35.404978894703085,137230.08,0.0,0
2009-11-30,36.212212413502314,36.212212413502314,36.212212413502314,36.212212413502314,895650.0,0.0,0
2009-12-01,36.585198201361386,36.585198201361386,36.585198201361386,36.585198201361386,811535.0,0.0,0
2009-12-02,37.17056137258317,37.17056137258317,37.17056137258317,37.17056137258317,525596.0,0.0,0
2009-12-03,36.56096416607281,36.56096416607281,36.56096416607281,36.56096416607281,377200.0,0.0,0
2009-12-04,36.76570556540282,36.76570556540282,36.76570556540282,36.76570556540282,346729.0,0.0,0
2009-12-07,35.87597549072007,35.87597549072007,35.87597549072007,35.87597549072007,293220.0,0.0,0
2009-12-08,35.76117236914977,35.76117236914977,35.76117236914977,35.76117236914977,620255.0,0.0,0
2009-12-09,36.29758995468701,36.29758995468701,36.29758995468701,36.29758995468701,658152.0,0.0,0
2009-12-10,36.36655537560092,36.36655537560092,36.36655537560092,36.36655537560092,865368.0,0.0,0
2009-12-11,35.64286092362646,35.64286092362646,35.64286092362646,35.64286092362646,648324.0,0.0,0
2009-12-14,35.293560886574916,35.293560886574916,35.293560886574916,35.293560886574916,391280.0,0.0,0
2009-12-15,35.41708834967793,35.41708834967793,35.41708834967793,35.41708834967793,749107.0,0.0,0
2009-12-16,35.90584416890349,35.90584416890349,35.90584416890349,35.90584416890349,556131.9,0.0,0
2009-12-17,35.80530780523056,35.80530780523056,35.80530780523056,35.80530780523056,513540.00000000006,0.0,0
2009-12-18,36.60734670006772,36.60734670006772,36.60734670006772,36.60734670006772,2252457.0,0.0,0
2009-12-21,36.65859698544782,36.65859698544782,36.65859698544782,36.65859698544782,509580.0,0.0,0
2009-12-22,37.01418537620667,37.01418537620667,37.01418537620667,37.01418537620667,903998.0,0.0,0
2009-12-23,37.3065974406787,37.3065974406787,37.3065974406787,37.3065974406787,1225051.5,0.0,0
2009-12-24,37.89231102049736,37.89231102049736,37.89231102049736,37.89231102049736,277187.0,0.0,0
2009-12-28,36.952581707189026,36.952581707189026,36.952581707189026,36.952581707189026,683765.5,0.0,0
2009-12-29,37.621423436089145,37.621423436089145,37.621423436089145,37.621423436089145,112385.0,0.0,0
2009-12-30,37.7305255640538,37.7305255640538,37.7305255640538,37.7305255640538,155970.0,0.0,0
2009-12-31,38.526639653455334,38.526639653455334,38.526639653455334,38.526639653455334,170803.0,0.0,0
2010-01-04,39.143065887910616,39.143065887910616,39.143065887910616,39.143065887910616,441572.0,0.0,0
2010-01-05,38.17231785389043,38.17231785389043,38.17231785389043,38.17231785389043,226880.0,0.0,0
2010-01-06,38.38226560208683,38.38226560208683,38.38226560208683,38.38226560208683,1122996.0,0.0,0
2010-01-07,39.38020450774109,39.38020450774109,39.38020450774109,39.38020450774109,396770.00000000006,0.0,0
2010-01-08,40.44740804990087,40.44740804990087,40.44740804990087,40.44740804990087,812532.0,0.0,0
2010-01-11,39.84069692915236,39.84069692915236,39.84069692915236,39.84069692915236,263640.0,0.0,0
2010-01-12,39.820776580687784,39.820776580687784,39.820776580687784,39.820776580687784,491815.0,0.0,0
2010-01-13,40.935758324947045,40.935758324947045,40.935758324947045,40.935758324947045,578411.0,0.0,0
2010-01-14,41.26324439154662,41.26324439154662,41.26324439154662,41.26324439154662,209560.0,0.0,0
2010-01-15,40.755706485530595,40.755706485530595,40.755706485530595,40.755706485530595,163788.48,0.0,0
2010-01-19,41.89686626712545,41.89686626712545,41.89686626712545,41.89686626712545,747230.0000000001,0.0,0
2010-01-20,42.26555869027615,42.26555869027615,42.26555869027615,42.26555869027615,566208.0,0.0,0
2010-01-21,42.76851883869044,42.76851883869044,42.76851883869044,42.76851883869044,195168.0,0.0,0
2010-01-22,43.96603736617377,43.96603736617377,43.96603736617377,43.96603736617377,740941.0,0.0,0
2010-01-25,44.190264156741264,44.190264156741264,44.190264156741264,44.190264156741264,114720.0,0.0,0
2010-01-26,42.877813311286054,42.877813311286054,42.877813311286054,42.877813311286054,163351.98,0.0,0
2010-01-27,43.70106732686275,43.70106732686275,43.70106732686275,43.70106732686275,150758.0,0.0,0
2010-01-28,42.77023459280057,42.77023459280057,42.77023459280057,42.77023459280057,114318.0,0.0,0
2010-01-29,43.018301953438815,43.018301953438815,43.018301953438815,43.018301953438815,388469.99999999994,0.0,0
2010-02-01,42.66125004722527,42.66125004722527,42.66125004722527,42.66125004722527,448250.00000000006,0.0,0
2010-02-02,42.00853292150273,42.00853292150273,42.00853292150273,42.00853292150273,227047.00000000003,0.0,0
2010-02-03,42.428618250717754,42.428618250717754,42.428618250717754,42.428618250717754,720099.0,0.0,0
2010-02-04,41.83886045703278,41.83886045703278,41.83886045703278,41.83886045703278,771120.0,0.0,0
2010-02-05,41.16525480367455,41.16525480367455,41.16525480367455,41.16525480367455,1193955.0,0.0,0
2010-02-08,41.53574209690762,41.53574209690762,41.53574209690762,41.53574209690762,214428.49000000002,0.0,0
2010-02-09,42.03417100207051,42.03417100207051,42.03417100207051,42.03417100207051,183181.0,0.0,0
2010-02-10,42.891668090512745,42.891668090512745,42.891668090512745,42.891668090512745,416017.0,0.0,0
2010-02-11,42.43272724194426,42.43272724194426,42.43272724194426,42.43272724194426,116208.00000000001,0.0,0
2010-02-12,42.326645423839395,42.326645423839395,42.326645423839395,42.326645423839395,135648.0,0.0,0
2010-02-16,41.831423672380474,41.831423672380474,41.831423672380474,41.831423672380474,260400.0,0.0,0
2010-02-17,41.10774004284829,41.10774004284829,41.10774004284829,41.10774004284829,159432.0,0.0,0
2010-02-18,41.527038991285345,41.527038991285345,41.527038991285345,41.527038991285345,135968.0,0.0,0
2010-02-19,40.77955228944221,40.77955228944221,40.77955228944221,40.77955228944221,187600.0,0.0,0
2010-02-22,39.596945273048384,39.596945273048384,39.596945273048384,39.596945273048384,150835.0,0.0,0
2010-02-23,40.59874798845651,40.59874798845651,40.59874798845651,40.59874798845651,108783.0,0.0,0
2010-02-24,41.43102232221987,41.43102232221987,41.43102232221987,41.43102232221987,166720.0,0.0,0
2010-02-25,41.004282792301005,41.004282792301005,41.004282792301005,41.004282792301005,281220.0,0.0,0
2010-02-26,41.6849538866532,41.6849538866532,41.6849538866532,41.6849538866532,238500.0,0.0,0
2010-03-01,41.18473444001336,41.18473444001336,41.18473444001336,41.18473444001336,323085.0,0.0,0
2010-03-02,41.72837293462154,41.72837293462154,41.72837293462154,41.72837293462154,287885.0,0.0,0
2010-03-03,42.20824922336969,42.20824922336969,42.20824922336969,42.20824922336969,119476.24,0.0,0
2010-03-04,42.20824922336969,42.20824922336969,42.20824922336969,42.20824922336969,154397.0,0.0,0
2010-03-05,41.195251242008815,41.195251242008815,41.195251242008815,41.195251242008815,189900.0,0.0,0
2010-03-08,40.02530610673577,40.02530610673577,40.02530610673577,40.02530610673577,149144.0,0.0,0
2010-03-09,39.46495182124147,39.46495182124147,39.46495182124147,39.46495182124147,188904.0,0.0,0
2010-03-10,39.04662333193631,39.04662333193631,39.04662333193631,39.04662333193631,260610.0,0.0,0
2010-03-11,39.13643056559976,39.13643056559976,39.13643056559976,39.13643056559976,88002.64,0.0,0
2010-03-12,39.44952201012456,39.44952201012456,39.44952201012456,39.44952201012456,58618.0,0.0,0
2010-03-15,39.21676983026482,39.21676983026482,39.21676983026482,39.21676983026482,215160.00000000003,0.0,0
2010-03-16,38.271645677355444,38.271645677355444,38.271645677355444,38.271645677355444,101649.0,0.0,0
2010-03-17,39.27818995866989,39.27818995866989,39.27818995866989,39.27818995866989,584060.0,0.0,0
2010-03-18,38.237317924765144,38.237317924765144,38.237317924765144,38.237317924765144,156700.0,0.0,0
2010-03-19,37.31962229457078,37.31962229457078,37.31962229457078,37.31962229457078,763642.0,0.0,0
2010-03-22,37.5435400283382,37.5435400283382,37.5435400283382,37.5435400283382,212940.0,0.0,0
2010-03-23,36.83772147580544,36.83772147580544,36.83772147580544,36.83772147580544,167750.0,0.0,0
2010-03-24,35.97940256541917,35.97940256541917,35.97940256541917,35.97940256541917,1124192.0,0.0,0
2010-03-25,36.89327939058082,36.89327939058082,36.89327939058082,36.89327939058082,408369.00000000006,0.0,0
2010-03-26,36.14434581895203,36.14434581895203,36.14434581895203,36.14434581895203,777483.98,0.0,0
2010-03-29,35.981696262766754,35.981696262766754,35.981696262766754,35.981696262766754,269649.60000000003,0.0,0
2010-03-30,35.751413406685046,35.751413406685046,35.751413406685046,35.751413406685046,637193.1499999999,0.0,0
2010-03-31,35.58338176367362,35.58338176367362,35.58338176367362,35.58338176367362,1054527.0,0.0,0
2010-04-01,36.39468286788538,36.39468286788538,36.39468286788538,36.39468286788538,1269168.06,0.0,0
2010-04-05,36.642166711387,36.642166711387,36.642166711387,36.642166711387,652841.7000000001,0.0,0
2010-04-06,37.49226497909118,37.49226497909118,37.49226497909118,37.49226497909118,723766.0,0.0,0
2010-04-07,37.00861476086091,37.00861476086091,37.00861476086091,37.00861476086091,863406.0,0.0,0
2010-04-08,36.405374340258874,36.405374340258874,36.405374340258874,36.405374340258874,220815.0,0.0,0
2010-04-09,35.76463975187032,35.76463975187032,35.76463975187032,35.76463975187032,247293.00000000003,0.0,0
2010-04-12,35.832592567398876,35.832592567398876,35.832592567398876,35.832592567398876,263872.96,0.0,0
2010-04-13,36.59582678908448,36.59582678908448,36.59582678908448,36.59582678908448,1559040.0,0.0,0
2010-04-14,37.61685035649994,37.61685035649994,37.61685035649994,37.61685035649994,1050504.0,0.0,0
2010-04-15,37.586756876214736,37.586756876214736,37.586756876214736,37.586756876214736,11855146.0,0.0,0
2010-04-16,36.57567311624456,36.57567311624456,36.57567311624456,36.57567311624456,2976210.0,0.0,0
2010-04-19,37.266953338141576,37.266953338141576,37.266953338141576,37.266953338141576,2097012.0000000002,0.0,0
2010-04-20,37.643349566856806,37.643349566856806,37.643349566856806,37.643349566856806,1362431.0,0.0,0
2010-04-21,37.357260110148694,37.357260110148694,37.357260110148694,37.357260110148694,1155354.0,0.0,0
2010-04-22,37.996069258032236,37.996069258032236,37.996069258032236,37.996069258032236,1499056.0,0.0,0
2010-04-23,38.634403221567176,38.634403221567176,38.634403221567176,38.634403221567176,601470.0,0.0,0
2010-04-26,37.64536249909506,37.64536249909506,37.64536249909506,37.64536249909506,1145667.0,0.0,0
2010-04-27,37.457135686599585,37.457135686599585,37.457135686599585,37.457135686599585,962429.0,0.0,0
2010-04-28,37.678132787150524,37.678132787150524,37.678132787150524,37.678132787150524,850864.0,0.0,0
2010-04-29,38.036075048628454,38.036075048628454,38.036075048628454,38.036075048628454,771993.0,0.0,0
2010-04-30,37.731786448239426,37.731786448239426,37.731786448239426,37.731786448239426,756456.0,0.0,0
2010-05-03,37.89403312996686,37.89403312996686,37.89403312996686,37.89403312996686,415716.0,0.0,0
2010-05-04,38.74664887539111,38.74664887539111,38.74664887539111,38.74664887539111,649128.0,0.0,0
2010-05-05,39.13411536414502,39.13411536414502,39.13411536414502,39.13411536414502,517080.0,0.0,0
2010-05-06,40.288571767387296,40.288571767387296,40.288571767387296,40.288571767387296,1690624.0,0.0,0
2010-05-07,39.6640989049928,39.6640989049928,39.6640989049928,39.6640989049928,1130517.0,0.0,0
2010-05-10,39.04930537196541,39.04930537196541,39.04930537196541,39.04930537196541,1069164.0,0.0,0
2010-05-11,38.54556933266706,38.54556933266706,38.54556933266706,38.54556933266706,700128.0,0.0,0
2010-05-12,39.06593451865807,39.06593451865807,39.06593451865807,39.06593451865807,1241664.0,0.0,0
2010-05-13,38.612769678241634,38.612769678241634,38.612769678241634,38.612769678241634,1362348.0,0.0,0
2010-05-14,39.288493147610865,39.288493147610865,39.288493147610865,39.288493147610865,2143580.0,0.0,0
2010-05-17,38.28663657234679,38.28663657234679,38.28663657234679,38.28663657234679,1486682.0,0.0,0
2010-05-18,38.550814364695974,38.550814364695974,38.550814364695974,38.550814364695974,763100.0,0.0,0
2010-05-19,37.40200009662803,37.40200009662803,37.40200009662803,37.40200009662803,1006364.0,0.0,0
2010-05-20,36.55671489444424,36.55671489444424,36.55671489444424,36.55671489444424,1057191.0,0.0,0
2010-05-21,35.91331671230203,35.91331671230203,35.91331671230203,35.91331671230203,1216215.0,0.0,0
2010-05-24,36.84347161515065,36.84347161515065,36.84347161515065,36.84347161515065,1652201.0,0.0,0
2010-05-25,36.1729204317549,36.1729204317549,36.1729204317549,36.1729204317549,1751176.35,0.0,0
2010-05-26,35.76778372291925,35.76778372291925,35.76778372291925,35.76778372291925,4856488.0,0.0,0
2010-05-27,34.70548054634855,34.70548054634855,34.70548054634855,34.70548054634855,1243440.0,0.0,0
2010-05-28,34.400072317540676,34.400072317540676,34.400072317540676,34.400072317540676,1026822.0,0.0,0
2010-06-01,34.32439215844209,34.32439215844209,34.32439215844209,34.32439215844209,760607.9999999999,0.0,0
2010-06-02,34.767176817285986,34.767176817285986,34.767176817285986,34.767176817285986,1088457.0,0.0,0
2010-06-03,34.99664018428007,34.99664018428007,34.99664018428007,34.99664018428007,827752.0,0.0,0
2010-06-04,34.04473157126765,34.04473157126765,34.04473157126765,34.04473157126765,886842.0,0.0,0
2010-06-07,34.146865765981445,34.146865765981445,34.146865765981445,34.146865765981445,994240.0,0.0,0
2010-06-08,33.29319412183191,33.29319412183191,33.29319412183191,33.29319412183191,3673516.9999999995,0.0,0
2010-06-09,33.406390981846144,33.406390981846144,33.406390981846144,33.406390981846144,1470702.0,0.0,0
2010-06-10,33.66027955330818,33.66027955330818,33.66027955330818,33.66027955330818,1385350.0,0.0,0
2010-06-11,33.78145655970009,33.78145655970009,33.78145655970009,33.78145655970009,509985.0,0.0,0
