trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,30.829785577686366,30.829785577686366,30.829785577686366,30.829785577686366,132480.0,0.0,1
1996-01-03,30.080621788148587,30.080621788148587,30.080621788148587,30.080621788148587,189924.0,0.0,1
1996-01-04,30.231024897089327,30.231024897089327,30.231024897089327,30.231024897089327,187658.0,0.0,1
1996-01-05,29.80476744604037,29.80476744604037,29.80476744604037,29.80476744604037,141792.0,0.0,1
1996-01-08,29.48883691111234,29.48883691111234,29.48883691111234,29.48883691111234,26208.0,0.0,1
1996-01-09,30.001942673365697,30.001942673365697,30.001942673365697,30.001942673365697,154712.0,0.0,1
1996-01-10,29.72892499503807,29.72892499503807,29.72892499503807,29.72892499503807,161980.0,0.0,1
1996-01-11,28.935162697670556,28.935162697670556,28.935162697670556,28.935162697670556,115620.0,0.0,1
1996-01-12,29.207153227028662,29.207153227028662,29.207153227028662,29.207153227028662,125020.0,0.0,1
1996-01-15,29.271408964128124,29.271408964128124,29.271408964128124,29.271408964128124,161352.0,0.0,1
1996-01-16,29.26848182323171,29.26848182323171,29.26848182323171,29.26848182323171,131196.0,0.0,1
1996-01-17,29.631410997839783,29.631410997839783,29.631410997839783,29.631410997839783,210120.0,0.0,1
1996-01-18,30.48775877567735,30.48775877567735,30.48775877567735,30.48775877567735,166608.0,0.0,1
1996-01-19,30.536539189718436,30.536539189718436,30.536539189718436,30.536539189718436,112682.0,0.0,1
1996-01-22,31.437367095815134,31.437367095815134,31.437367095815134,31.437367095815134,135198.0,0.0,1
1996-01-23,31.786321870578686,31.786321870578686,31.786321870578686,31.786321870578686,253364.0,0.0,1
1996-01-24,31.249133030965904,31.249133030965904,31.249133030965904,31.249133030965904,1028607.9999999999,0.0,1
1996-01-25,31.164760371782297,31.164760371782297,31.164760371782297,31.164760371782297,289984.0,0.0,1
1996-01-26,31.252021700823285,31.252021700823285,31.252021700823285,31.252021700823285,275560.0,0.0,1
1996-01-29,30.34258786932933,30.34258786932933,30.34258786932933,30.34258786932933,82818.0,0.0,1
1996-01-30,30.260662882082137,30.260662882082137,30.260662882082137,30.260662882082137,181487.99999999997,0.0,1
1996-01-31,31.098883243915814,31.098883243915814,31.098883243915814,31.098883243915814,180304.0,0.0,1
1996-02-01,30.411597924225276,30.411597924225276,30.411597924225276,30.411597924225276,175392.0,0.0,1
