trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,24.287651548677363,24.287651548677363,24.287651548677363,24.287651548677363,192051.0,0.0,0
1996-01-03,23.69989038119937,23.69989038119937,23.69989038119937,23.69989038119937,237025.0,0.0,0
1996-01-04,23.150052924355546,23.150052924355546,23.150052924355546,23.150052924355546,323856.0,0.0,0
1996-01-05,23.70102418395521,23.70102418395521,23.70102418395521,23.70102418395521,150568.0,0.0,0
1996-01-08,23.573038653361852,23.573038653361852,23.573038653361852,23.573038653361852,54114.0,0.0,0
1996-01-09,24.188294962214595,24.188294962214595,24.188294962214595,24.188294962214595,54199.0,0.0,0
1996-01-10,24.464041524783845,24.464041524783845,24.464041524783845,24.464041524783845,605002.0,0.0,0
1996-01-11,24.904394272229954,24.904394272229954,24.904394272229954,24.904394272229954,74137.0,0.0,0
1996-01-12,24.50343352444705,24.50343352444705,24.50343352444705,24.50343352444705,68026.0,0.0,0
1996-01-15,24.46667837416038,24.46667837416038,24.46667837416038,24.46667837416038,66816.0,0.0,0
1996-01-16,24.81899854274829,24.81899854274829,24.81899854274829,24.81899854274829,77664.0,0.0,0
1996-01-17,24.846299441145316,24.846299441145316,24.846299441145316,24.846299441145316,54249.0,0.0,0
1996-01-18,24.585413297013293,24.585413297013293,24.585413297013293,24.585413297013293,826200.0,0.0,0
1996-01-19,24.750135566103282,24.750135566103282,24.750135566103282,24.750135566103282,119131.99999999999,0.0,0
1996-01-22,25.128812640264663,25.128812640264663,25.128812640264663,25.128812640264663,466856.0,0.0,0
1996-01-23,25.844983800512203,25.844983800512203,25.844983800512203,25.844983800512203,654852.0,0.0,0
1996-01-24,26.58415033720685,26.58415033720685,26.58415033720685,26.58415033720685,304535.0,0.0,0
1996-01-25,26.374135549542917,26.374135549542917,26.374135549542917,26.374135549542917,204755.99999999997,0.0,0
1996-01-26,25.970611275634912,25.970611275634912,25.970611275634912,25.970611275634912,158340.0,0.0,0
1996-01-29,26.466649950999535,26.466649950999535,26.466649950999535,26.466649950999535,90958.0,0.0,0
1996-01-30,26.027303561812946,26.027303561812946,26.027303561812946,26.027303561812946,261616.0,0.0,0
1996-01-31,25.938810729702784,25.938810729702784,25.938810729702784,25.938810729702784,698280.0,0.0,0
1996-02-01,25.285152699314274,25.285152699314274,25.285152699314274,25.285152699314274,363500.0,0.0,0
1996-02-02,25.48996243617872,25.48996243617872,25.48996243617872,25.48996243617872,117218.0,0.0,0
