trade_date,open,high,low,close,volume,dividend,in_sp500
1996-01-02,81.43368496614991,81.43368496614991,81.43368496614991,81.43368496614991,148195.0,0.0,0
1996-01-03,83.04607192847968,83.04607192847968,83.04607192847968,83.04607192847968,156200.0,0.0,0
1996-01-04,85.0391776547632,85.0391776547632,85.0391776547632,85.0391776547632,432650.0,0.0,0
1996-01-05,87.02059049411919,87.02059049411919,87.02059049411919,87.02059049411919,363000.0,0.0,0
1996-01-08,85.14094573944622,85.14094573944622,85.14094573944622,85.14094573944622,112885.0,0.0,0
1996-01-09,83.80423289133691,83.80423289133691,83.80423289133691,83.80423289133691,84240.0,0.0,0
1996-01-10,84.73445987643076,84.73445987643076,84.73445987643076,84.73445987643076,238850.0,0.0,0
1996-01-11,82.34494810791541,82.34494810791541,82.34494810791541,82.34494810791541,138150.0,0.0,0
1996-01-12,80.16280698305566,80.16280698305566,80.16280698305566,80.16280698305566,157440.0,0.0,0
1996-01-15,78.98441372040473,78.98441372040473,78.98441372040473,78.98441372040473,574000.0,0.0,0
1996-01-16,80.98271938753098,80.98271938753098,80.98271938753098,80.98271938753098,264180.0,0.0,0
1996-01-17,79.57362007018794,79.57362007018794,79.57362007018794,79.57362007018794,236640.0,0.0,0
1996-01-18,79.23145350388614,79.23145350388614,79.23145350388614,79.23145350388614,150400.0,0.0,0
1996-01-19,81.16470096938096,81.16470096938096,81.16470096938096,81.16470096938096,451930.0,0.0,0
1996-01-22,78.81904111136585,78.81904111136585,78.81904111136585,78.81904111136585,186160.0,0.0,0
1996-01-23,81.16784853648456,81.16784853648456,81.16784853648456,81.16784853648456,820970.0,0.0,0
1996-01-24,82.2149137826052,82.2149137826052,82.2149137826052,82.2149137826052,105000.0,0.0,0
1996-01-25,83.40703003245297,83.40703003245297,83.40703003245297,83.40703003245297,109740.0,0.0,0
1996-01-26,81.56373466873575,81.56373466873575,81.56373466873575,81.56373466873575,244080.00000000003,0.0,0
1996-01-29,81.01725764645522,81.01725764645522,81.01725764645522,81.01725764645522,34335.0,0.0,0
1996-01-30,80.15847471540279,80.15847471540279,80.15847471540279,80.15847471540279,105705.0,0.0,0
1996-01-31,79.11641454410255,79.11641454410255,79.11641454410255,79.11641454410255,613890.0,0.0,0
1996-02-01,81.22091117097568,81.22091117097568,81.22091117097568,81.22091117097568,432400.0,0.0,0
1996-02-02,82.73162011875583,82.73162011875583,82.73162011875583,82.73162011875583,122910.0,0.0,0
1996-02-05,83.33556094562275,83.33556094562275,83.33556094562275,83.33556094562275,475180.0,0.0,0
1996-02-06,82.97721803355657,82.97721803355657,82.97721803355657,82.97721803355657,106920.0,0.0,0
1996-02-07,81.77404837207,81.77404837207,81.77404837207,81.77404837207,170170.0,0.0,0
1996-02-08,81.82311280109323,81.82311280109323,81.82311280109323,81.82311280109323,350205.00000000006,0.0,0
1996-02-09,82.77226090958591,82.77226090958591,82.77226090958591,82.77226090958591,158880.0,0.0,0
1996-02-12,83.4344389968626,83.4344389968626,83.4344389968626,83.4344389968626,374850.0,0.0,0
1996-02-13,81.2484566951448,81.2484566951448,81.2484566951448,81.2484566951448,124400.0,0.0,0
1996-02-14,79.59911302423336,79.59911302423336,79.59911302423336,79.59911302423336,630539.9999999999,0.0,0
1996-02-15,80.37918433187085,80.37918433187085,80.37918433187085,80.37918433187085,418035.0,0.0,0
